Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/01/2024
TIME       : 11:02:39
FILENAME   : C:\Users\lapcof_fieldPC\Documents\All Work\Proyectos vigentes\IslaArena\CTDs\DiverBatim\CSV\bati_240115110238_X1819.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =bati
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
  Location                =bati
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:00:17 12/01/24
  End date / time         =10:18:21 12/01/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/01/12 19:13:02,1028.600,30.093,0.024
2024/01/12 19:13:03,1028.600,30.107,0.024
2024/01/12 19:13:04,1028.600,30.113,0.024
2024/01/12 19:13:05,1028.600,30.113,0.024
2024/01/12 19:13:06,1028.600,30.107,0.024
2024/01/12 19:13:07,1028.600,30.113,0.024
2024/01/12 19:13:08,1028.600,30.117,0.024
2024/01/12 19:13:09,1028.600,30.117,0.024
2024/01/12 19:13:10,1028.600,30.103,0.024
2024/01/12 19:13:11,1028.600,30.103,0.024
2024/01/12 19:13:12,1028.600,30.103,0.024
2024/01/12 19:13:13,1028.483,30.107,0.024
2024/01/12 19:13:14,1028.483,30.120,0.024
2024/01/12 19:13:15,1028.483,30.130,0.024
2024/01/12 19:13:16,1028.600,30.140,0.024
2024/01/12 19:13:17,1028.483,30.147,0.024
2024/01/12 19:13:18,1028.483,30.160,0.024
2024/01/12 19:13:19,1028.483,30.167,0.024
2024/01/12 19:13:20,1028.483,30.173,0.024
2024/01/12 19:13:21,1028.483,30.190,0.024
2024/01/12 19:13:22,1028.483,30.203,0.024
2024/01/12 19:13:23,1028.483,30.210,0.024
2024/01/12 19:13:24,1028.600,30.210,0.024
2024/01/12 19:13:25,1028.600,30.210,0.024
2024/01/12 19:13:26,1028.483,30.217,0.024
2024/01/12 19:13:27,1028.483,30.223,0.024
2024/01/12 19:13:28,1028.483,30.227,0.024
2024/01/12 19:13:29,1028.600,30.230,0.024
2024/01/12 19:13:30,1028.600,30.230,0.024
2024/01/12 19:13:31,1028.600,30.227,0.024
2024/01/12 19:13:32,1028.600,30.230,0.024
2024/01/12 19:13:33,1028.483,30.233,0.024
2024/01/12 19:13:34,1028.717,30.230,0.024
2024/01/12 19:13:35,1028.600,30.233,0.024
2024/01/12 19:13:36,1028.600,30.233,0.024
2024/01/12 19:13:37,1028.483,30.233,0.024
2024/01/12 19:13:38,1028.483,30.227,0.024
2024/01/12 19:13:39,1028.483,30.223,0.024
2024/01/12 19:13:40,1028.483,30.220,0.024
2024/01/12 19:13:41,1028.483,30.217,0.024
2024/01/12 19:13:42,1028.483,30.210,0.024
2024/01/12 19:13:43,1028.483,30.207,0.024
2024/01/12 19:13:44,1028.483,30.203,0.024
2024/01/12 19:13:45,1028.483,30.203,0.024
2024/01/12 19:13:46,1028.483,30.203,0.024
2024/01/12 19:13:47,1028.483,30.203,0.024
2024/01/12 19:13:48,1028.483,30.190,0.024
2024/01/12 19:13:49,1028.483,30.183,0.024
2024/01/12 19:13:50,1028.483,30.177,0.024
2024/01/12 19:13:51,1028.483,30.170,0.024
2024/01/12 19:13:52,1028.483,30.170,0.024
2024/01/12 19:13:53,1028.483,30.157,0.024
2024/01/12 19:13:54,1028.483,30.143,0.024
2024/01/12 19:13:55,1028.483,30.137,0.024
2024/01/12 19:13:56,1028.483,30.130,0.024
2024/01/12 19:13:57,1028.367,30.127,0.024
2024/01/12 19:13:58,1028.483,30.120,0.024
2024/01/12 19:13:59,1028.483,30.117,0.024
2024/01/12 19:14:00,1028.483,30.117,0.024
2024/01/12 19:14:01,1028.483,30.117,0.024
2024/01/12 19:14:02,1028.483,30.113,0.024
2024/01/12 19:14:03,1028.483,30.113,0.024
2024/01/12 19:14:04,1028.483,30.107,0.024
2024/01/12 19:14:05,1028.483,30.100,0.024
2024/01/12 19:14:06,1028.483,30.093,0.024
2024/01/12 19:14:07,1028.483,30.083,0.024
2024/01/12 19:14:08,1028.483,30.073,0.024
2024/01/12 19:14:09,1028.367,30.060,0.024
2024/01/12 19:14:10,1028.483,30.050,0.024
2024/01/12 19:14:11,1028.367,30.043,0.024
2024/01/12 19:14:12,1028.483,30.040,0.024
2024/01/12 19:14:13,1028.483,30.027,0.024
2024/01/12 19:14:14,1028.483,30.027,0.024
2024/01/12 19:14:15,1028.483,30.020,0.024
2024/01/12 19:14:16,1028.483,30.013,0.024
2024/01/12 19:14:17,1028.367,30.007,0.024
2024/01/12 19:14:18,1028.483,30.007,0.024
2024/01/12 19:14:19,1028.192,30.000,0.024
2024/01/12 19:14:20,1028.367,30.000,0.024
2024/01/12 19:14:21,1028.483,29.997,0.024
2024/01/12 19:14:22,1028.367,29.993,0.024
2024/01/12 19:14:23,1028.483,29.997,0.024
2024/01/12 19:14:24,1028.483,29.997,0.024
2024/01/12 19:14:25,1028.483,29.997,0.024
2024/01/12 19:14:26,1028.483,29.993,0.024
2024/01/12 19:14:27,1028.483,29.993,0.024
2024/01/12 19:14:28,1028.367,30.000,0.024
2024/01/12 19:14:29,1028.483,30.007,0.024
2024/01/12 19:14:30,1028.483,30.010,0.024
2024/01/12 19:14:31,1028.483,30.020,0.024
2024/01/12 19:14:32,1028.600,30.023,0.024
2024/01/12 19:14:33,1028.483,30.027,0.024
2024/01/12 19:14:34,1028.483,30.033,0.024
2024/01/12 19:14:35,1028.483,30.037,0.024
2024/01/12 19:14:36,1028.600,30.043,0.024
2024/01/12 19:14:37,1028.483,30.053,0.024
2024/01/12 19:14:38,1028.483,30.063,0.024
2024/01/12 19:14:39,1028.483,30.070,0.024
2024/01/12 19:14:40,1028.483,30.080,0.024
2024/01/12 19:14:41,1028.483,30.090,0.024
2024/01/12 19:14:42,1028.483,30.097,0.024
2024/01/12 19:14:43,1028.600,30.107,0.024
2024/01/12 19:14:44,1028.600,30.117,0.024
2024/01/12 19:14:45,1028.483,30.120,0.024
2024/01/12 19:14:46,1028.483,30.127,0.024
2024/01/12 19:14:47,1028.483,30.127,0.024
2024/01/12 19:14:48,1028.483,30.130,0.024
2024/01/12 19:14:49,1028.483,30.133,0.024
2024/01/12 19:14:50,1028.483,30.137,0.024
2024/01/12 19:14:51,1028.483,30.140,0.024
2024/01/12 19:14:52,1028.483,30.147,0.024
2024/01/12 19:14:53,1028.483,30.157,0.024
2024/01/12 19:14:54,1028.600,30.170,0.024
2024/01/12 19:14:55,1028.483,30.187,0.024
2024/01/12 19:14:56,1028.600,30.200,0.024
2024/01/12 19:14:57,1028.600,30.207,0.024
2024/01/12 19:14:58,1028.483,30.203,0.024
2024/01/12 19:14:59,1028.483,30.220,0.024
2024/01/12 19:15:00,1028.483,30.237,0.024
2024/01/12 19:15:01,1028.483,30.237,0.024
2024/01/12 19:15:02,1028.483,30.237,0.024
2024/01/12 19:15:03,1028.600,30.233,0.024
2024/01/12 19:15:04,1028.600,30.233,0.024
2024/01/12 19:15:05,1028.483,30.233,0.024
2024/01/12 19:15:06,1028.483,30.240,0.024
2024/01/12 19:15:07,1028.483,30.240,0.024
2024/01/12 19:15:08,1028.483,30.243,0.024
2024/01/12 19:15:09,1028.600,30.243,0.024
2024/01/12 19:15:10,1028.600,30.247,0.024
2024/01/12 19:15:11,1028.600,30.260,0.024
2024/01/12 19:15:12,1028.483,30.267,0.024
2024/01/12 19:15:13,1028.483,30.270,0.024
2024/01/12 19:15:14,1028.600,30.283,0.024
2024/01/12 19:15:15,1028.600,30.297,0.024
2024/01/12 19:15:16,1028.483,30.313,0.024
2024/01/12 19:15:17,1028.600,30.327,0.024
2024/01/12 19:15:18,1028.600,30.347,0.024
2024/01/12 19:15:19,1028.483,30.363,0.024
2024/01/12 19:15:20,1028.600,30.380,0.024
2024/01/12 19:15:21,1028.600,30.393,0.024
2024/01/12 19:15:22,1028.483,30.413,0.024
2024/01/12 19:15:23,1028.483,30.420,0.024
2024/01/12 19:15:24,1028.483,30.420,0.024
2024/01/12 19:15:25,1028.483,30.420,0.024
2024/01/12 19:15:26,1028.483,30.407,0.024
2024/01/12 19:15:27,1028.600,30.403,0.024
2024/01/12 19:15:28,1028.600,30.420,0.024
2024/01/12 19:15:29,1028.600,30.440,0.024
2024/01/12 19:15:30,1028.600,30.453,0.024
2024/01/12 19:15:31,1028.483,30.470,0.024
2024/01/12 19:15:32,1028.600,30.483,0.024
2024/01/12 19:15:33,1028.600,30.487,0.024
2024/01/12 19:15:34,1028.600,30.487,0.024
2024/01/12 19:15:35,1028.600,30.487,0.024
2024/01/12 19:15:36,1028.600,30.490,0.024
2024/01/12 19:15:37,1028.600,30.490,0.024
2024/01/12 19:15:38,1028.600,30.500,0.024
2024/01/12 19:15:39,1028.600,30.513,0.024
2024/01/12 19:15:40,1028.600,30.520,0.024
2024/01/12 19:15:41,1028.600,30.523,0.024
2024/01/12 19:15:42,1028.483,30.537,0.024
2024/01/12 19:15:43,1028.600,30.560,0.024
2024/01/12 19:15:44,1028.600,30.573,0.024
2024/01/12 19:15:45,1028.483,30.580,0.024
2024/01/12 19:15:46,1028.483,30.593,0.024
2024/01/12 19:15:47,1028.483,30.610,0.024
2024/01/12 19:15:48,1028.483,30.627,0.024
2024/01/12 19:15:49,1028.600,30.637,0.024
2024/01/12 19:15:50,1028.717,30.650,0.024
2024/01/12 19:15:51,1028.717,30.650,0.024
2024/01/12 19:15:52,1028.600,30.660,0.024
2024/01/12 19:15:53,1028.600,30.677,0.024
2024/01/12 19:15:54,1028.600,30.693,0.024
2024/01/12 19:15:55,1028.600,30.703,0.024
2024/01/12 19:15:56,1028.717,30.707,0.024
2024/01/12 19:15:57,1028.600,30.717,0.024
2024/01/12 19:15:58,1028.600,30.723,0.024
2024/01/12 19:15:59,1028.600,30.727,0.024
2024/01/12 19:16:00,1028.483,30.737,0.024
2024/01/12 19:16:01,1028.483,30.750,0.024
2024/01/12 19:16:02,1028.600,30.763,0.024
2024/01/12 19:16:03,1028.600,30.780,0.024
2024/01/12 19:16:04,1028.717,30.790,0.024
2024/01/12 19:16:05,1028.483,30.803,0.024
2024/01/12 19:16:06,1028.717,30.813,0.024
2024/01/12 19:16:07,1028.600,30.817,0.024
2024/01/12 19:16:08,1028.717,30.830,0.024
2024/01/12 19:16:09,1028.600,30.837,0.024
2024/01/12 19:16:10,1028.717,30.847,0.024
2024/01/12 19:16:11,1028.483,30.860,0.024
2024/01/12 19:16:12,1028.483,30.873,0.024
2024/01/12 19:16:13,1028.600,30.880,0.024
2024/01/12 19:16:14,1028.483,30.893,0.024
2024/01/12 19:16:15,1028.483,30.907,0.024
2024/01/12 19:16:16,1028.717,30.920,0.024
2024/01/12 19:16:17,1028.600,30.937,0.024
2024/01/12 19:16:18,1028.600,30.947,0.024
2024/01/12 19:16:19,1028.717,30.953,0.024
2024/01/12 19:16:20,1028.717,30.970,0.024
2024/01/12 19:16:21,1028.600,30.980,0.024
2024/01/12 19:16:22,1028.600,30.993,0.024
2024/01/12 19:16:23,1028.833,31.010,0.024
2024/01/12 19:16:24,1028.833,31.020,0.024
2024/01/12 19:16:25,1028.717,31.037,0.024
2024/01/12 19:16:26,1028.600,31.050,0.024
2024/01/12 19:16:27,1028.600,31.063,0.024
2024/01/12 19:16:28,1028.600,31.073,0.024
2024/01/12 19:16:29,1028.600,31.080,0.024
2024/01/12 19:16:30,1028.892,31.093,0.024
2024/01/12 19:16:31,1028.600,31.107,0.024
2024/01/12 19:16:32,1028.717,31.117,0.024
2024/01/12 19:16:33,1028.600,31.130,0.024
2024/01/12 19:16:34,1028.600,31.140,0.024
2024/01/12 19:16:35,1028.600,31.140,0.024
2024/01/12 19:16:36,1028.600,31.137,0.024
2024/01/12 19:16:37,1028.600,31.130,0.024
2024/01/12 19:16:38,1028.717,31.133,0.024
2024/01/12 19:16:39,1028.600,31.137,0.024
2024/01/12 19:16:40,1028.600,31.140,0.024
2024/01/12 19:16:41,1028.717,31.157,0.024
2024/01/12 19:16:42,1028.717,31.177,0.024
2024/01/12 19:16:43,1028.717,31.183,0.024
2024/01/12 19:16:44,1028.600,31.190,0.024
2024/01/12 19:16:45,1028.717,31.207,0.024
2024/01/12 19:16:46,1028.717,31.210,0.024
2024/01/12 19:16:47,1028.717,31.220,0.024
2024/01/12 19:16:48,1028.600,31.230,0.024
2024/01/12 19:16:49,1028.717,31.233,0.024
2024/01/12 19:16:50,1028.717,31.240,0.024
2024/01/12 19:16:51,1028.717,31.240,0.024
2024/01/12 19:16:52,1028.600,31.237,0.024
2024/01/12 19:16:53,1028.717,31.240,0.024
2024/01/12 19:16:54,1028.600,31.237,0.020
2024/01/12 19:16:55,1028.600,31.243,0.020
2024/01/12 19:16:56,1028.600,31.247,0.024
2024/01/12 19:16:57,1028.600,31.260,0.024
2024/01/12 19:16:58,1028.600,31.277,0.024
2024/01/12 19:16:59,1028.600,31.297,0.024
2024/01/12 19:17:00,1028.717,31.317,0.024
2024/01/12 19:17:01,1028.717,31.340,0.024
2024/01/12 19:17:02,1028.600,31.367,0.024
2024/01/12 19:17:03,1028.600,31.383,0.024
2024/01/12 19:17:04,1028.600,31.403,0.024
2024/01/12 19:17:05,1028.717,31.423,0.024
2024/01/12 19:17:06,1028.600,31.437,0.024
2024/01/12 19:17:07,1028.600,31.450,0.024
2024/01/12 19:17:08,1028.600,31.467,0.024
2024/01/12 19:17:09,1028.600,31.477,0.024
2024/01/12 19:17:10,1028.600,31.490,0.024
2024/01/12 19:17:11,1028.600,31.510,0.024
2024/01/12 19:17:12,1028.600,31.523,0.024
2024/01/12 19:17:13,1028.600,31.540,0.024
2024/01/12 19:17:14,1028.717,31.553,0.024
2024/01/12 19:17:15,1028.717,31.567,0.024
2024/01/12 19:17:16,1028.717,31.563,0.024
2024/01/12 19:17:17,1028.717,31.570,0.024
2024/01/12 19:17:18,1028.833,31.580,0.024
2024/01/12 19:17:19,1028.600,31.583,0.024
2024/01/12 19:17:20,1028.717,31.597,0.024
2024/01/12 19:17:21,1028.717,31.593,0.024
2024/01/12 19:17:22,1028.600,31.600,0.024
2024/01/12 19:17:23,1028.717,31.610,0.024
2024/01/12 19:17:24,1028.600,31.617,0.024
2024/01/12 19:17:25,1028.600,31.623,0.024
2024/01/12 19:17:26,1028.600,31.630,0.024
2024/01/12 19:17:27,1028.600,31.640,0.024
2024/01/12 19:17:28,1028.600,31.647,0.024
2024/01/12 19:17:29,1028.600,31.647,0.024
2024/01/12 19:17:30,1028.600,31.657,0.024
2024/01/12 19:17:31,1028.717,31.667,0.024
2024/01/12 19:17:32,1028.717,31.683,0.024
2024/01/12 19:17:33,1028.717,31.693,0.024
2024/01/12 19:17:34,1028.717,31.707,0.024
2024/01/12 19:17:35,1028.717,31.713,0.024
2024/01/12 19:17:36,1028.717,31.727,0.024
2024/01/12 19:17:37,1028.600,31.737,0.024
2024/01/12 19:17:38,1028.600,31.753,0.024
2024/01/12 19:17:39,1028.600,31.757,0.024
2024/01/12 19:17:40,1028.717,31.767,0.024
2024/01/12 19:17:41,1028.600,31.780,0.024
2024/01/12 19:17:42,1028.717,31.800,0.024
2024/01/12 19:17:43,1028.717,31.810,0.024
2024/01/12 19:17:44,1028.717,31.823,0.024
2024/01/12 19:17:45,1028.717,31.840,0.024
2024/01/12 19:17:46,1028.717,31.853,0.024
2024/01/12 19:17:47,1028.717,31.870,0.024
2024/01/12 19:17:48,1028.775,31.877,0.024
2024/01/12 19:17:49,1028.717,31.890,0.024
2024/01/12 19:17:50,1028.717,31.907,0.024
2024/01/12 19:17:51,1028.717,31.917,0.024
2024/01/12 19:17:52,1028.892,31.930,0.024
2024/01/12 19:17:53,1028.717,31.947,0.024
2024/01/12 19:17:54,1028.892,31.957,0.024
2024/01/12 19:17:55,1028.600,31.970,0.024
2024/01/12 19:17:56,1028.717,31.983,0.024
2024/01/12 19:17:57,1028.600,31.993,0.024
2024/01/12 19:17:58,1028.717,32.007,0.024
2024/01/12 19:17:59,1028.600,32.017,0.024
2024/01/12 19:18:00,1028.717,32.023,0.024
2024/01/12 19:18:01,1028.717,32.033,0.024
2024/01/12 19:18:02,1028.717,32.030,0.024
2024/01/12 19:18:03,1028.600,32.033,0.024
2024/01/12 19:18:04,1028.600,32.043,0.024
2024/01/12 19:18:05,1028.600,32.050,0.024
2024/01/12 19:18:06,1028.600,32.043,0.024
2024/01/12 19:18:07,1028.600,32.050,0.024
2024/01/12 19:18:08,1028.600,32.060,0.024
2024/01/12 19:18:09,1028.717,32.053,0.024
2024/01/12 19:18:10,1028.600,32.060,0.020
2024/01/12 19:18:11,1028.600,32.060,0.024
2024/01/12 19:18:12,1028.775,32.077,0.024
2024/01/12 19:18:13,1028.717,32.080,0.024
2024/01/12 19:18:14,1028.600,32.083,0.024
2024/01/12 19:18:15,1028.600,32.093,0.024
2024/01/12 19:18:16,1028.717,32.097,0.024
2024/01/12 19:18:17,1028.717,32.103,0.024
2024/01/12 19:18:18,1028.717,32.113,0.024
2024/01/12 19:18:19,1028.600,32.110,0.020
2024/01/12 19:18:20,1028.600,32.110,0.024
2024/01/12 19:18:21,1028.600,32.117,0.020
2024/01/12 19:18:22,1028.483,32.117,0.020
2024/01/12 19:18:23,1028.717,32.103,0.020
2024/01/12 19:18:24,1028.542,32.113,0.020
2024/01/12 19:18:25,1028.717,32.123,0.020
2024/01/12 19:18:26,1028.717,32.127,0.020
2024/01/12 19:18:27,1028.717,32.143,0.020
2024/01/12 19:18:28,1028.717,32.153,0.020
2024/01/12 19:18:29,1028.600,32.157,0.020
2024/01/12 19:18:30,1028.717,32.153,0.020
2024/01/12 19:18:31,1028.600,32.150,0.020
2024/01/12 19:18:32,1028.600,32.157,0.020
2024/01/12 19:18:33,1028.717,32.170,0.020
2024/01/12 19:18:34,1028.717,32.177,0.020
2024/01/12 19:18:35,1028.600,32.183,0.020
2024/01/12 19:18:36,1028.717,32.197,0.020
2024/01/12 19:18:37,1028.717,32.203,0.020
2024/01/12 19:18:38,1028.600,32.207,0.024
2024/01/12 19:18:39,1028.717,32.217,0.024
2024/01/12 19:18:40,1028.717,32.230,0.024
2024/01/12 19:18:41,1028.717,32.233,0.024
2024/01/12 19:18:42,1028.600,32.240,0.024
2024/01/12 19:18:43,1028.717,32.247,0.024
2024/01/12 19:18:44,1028.717,32.260,0.024
2024/01/12 19:18:45,1028.717,32.270,0.024
2024/01/12 19:18:46,1028.600,32.273,0.024
2024/01/12 19:18:47,1028.600,32.273,0.024
2024/01/12 19:18:48,1028.600,32.280,0.024
2024/01/12 19:18:49,1028.833,32.283,0.024
2024/01/12 19:18:50,1028.717,32.293,0.024
2024/01/12 19:18:51,1028.717,32.303,0.024
2024/01/12 19:18:52,1028.717,32.317,0.024
2024/01/12 19:18:53,1028.600,32.323,0.024
2024/01/12 19:18:54,1028.717,32.327,0.024
2024/01/12 19:18:55,1028.717,32.333,0.024
2024/01/12 19:18:56,1028.717,32.340,0.024
2024/01/12 19:18:57,1028.717,32.340,0.024
2024/01/12 19:18:58,1028.717,32.353,0.024
2024/01/12 19:18:59,1028.600,32.363,0.024
2024/01/12 19:19:00,1028.717,32.373,0.024
2024/01/12 19:19:01,1028.717,32.383,0.024
2024/01/12 19:19:02,1028.717,32.393,0.024
2024/01/12 19:19:03,1028.717,32.400,0.024
2024/01/12 19:19:04,1028.717,32.407,0.024
2024/01/12 19:19:05,1028.717,32.417,0.024
2024/01/12 19:19:06,1028.600,32.430,0.024
2024/01/12 19:19:07,1028.717,32.440,0.024
2024/01/12 19:19:08,1028.717,32.457,0.024
2024/01/12 19:19:09,1028.717,32.463,0.024
2024/01/12 19:19:10,1028.717,32.467,0.024
2024/01/12 19:19:11,1028.600,32.470,0.024
2024/01/12 19:19:12,1028.717,32.473,0.024
2024/01/12 19:19:13,1028.717,32.480,0.024
2024/01/12 19:19:14,1028.717,32.483,0.024
2024/01/12 19:19:15,1028.717,32.490,0.024
2024/01/12 19:19:16,1028.658,32.500,0.024
2024/01/12 19:19:17,1028.717,32.513,0.024
2024/01/12 19:19:18,1028.717,32.523,0.024
2024/01/12 19:19:19,1028.717,32.527,0.024
2024/01/12 19:19:20,1028.717,32.517,0.020
2024/01/12 19:19:21,1028.600,32.503,0.020
2024/01/12 19:19:22,1028.717,32.493,0.020
2024/01/12 19:19:23,1028.717,32.493,0.020
2024/01/12 19:19:24,1028.658,32.500,0.020
2024/01/12 19:19:25,1028.717,32.507,0.020
2024/01/12 19:19:26,1028.717,32.513,0.020
2024/01/12 19:19:27,1028.717,32.517,0.020
2024/01/12 19:19:28,1028.833,32.510,0.020
2024/01/12 19:19:29,1028.717,32.513,0.020
2024/01/12 19:19:30,1028.717,32.517,0.020
2024/01/12 19:19:31,1028.717,32.517,0.020
2024/01/12 19:19:32,1028.717,32.527,0.020
2024/01/12 19:19:33,1028.833,32.530,0.020
2024/01/12 19:19:34,1028.717,32.530,0.020
2024/01/12 19:19:35,1028.600,32.520,0.020
2024/01/12 19:19:36,1028.600,32.520,0.020
2024/01/12 19:19:37,1028.600,32.520,0.020
2024/01/12 19:19:38,1028.600,32.503,0.020
2024/01/12 19:19:39,1028.658,32.500,0.020
2024/01/12 19:19:40,1028.717,32.497,0.020
2024/01/12 19:19:41,1028.717,32.497,0.020
2024/01/12 19:19:42,1028.717,32.490,0.020
2024/01/12 19:19:43,1028.717,32.497,0.020
2024/01/12 19:19:44,1028.717,32.507,0.020
2024/01/12 19:19:45,1028.717,32.507,0.020
2024/01/12 19:19:46,1028.717,32.523,0.024
2024/01/12 19:19:47,1028.717,32.527,0.024
2024/01/12 19:19:48,1028.600,32.537,0.024
2024/01/12 19:19:49,1028.600,32.543,0.024
2024/01/12 19:19:50,1028.717,32.540,0.020
2024/01/12 19:19:51,1028.600,32.537,0.024
2024/01/12 19:19:52,1028.600,32.537,0.024
2024/01/12 19:19:53,1028.600,32.543,0.024
2024/01/12 19:19:54,1028.600,32.553,0.024
2024/01/12 19:19:55,1028.600,32.560,0.024
2024/01/12 19:19:56,1028.717,32.563,0.024
2024/01/12 19:19:57,1028.717,32.563,0.024
2024/01/12 19:19:58,1028.717,32.573,0.024
2024/01/12 19:19:59,1028.717,32.583,0.024
2024/01/12 19:20:00,1028.717,32.580,0.024
2024/01/12 19:20:01,1028.717,32.567,0.024
2024/01/12 19:20:02,1028.600,32.560,0.024
2024/01/12 19:20:03,1028.600,32.560,0.024
2024/01/12 19:20:04,1028.717,32.557,0.024
2024/01/12 19:20:05,1028.717,32.557,0.024
2024/01/12 19:20:06,1028.600,32.553,0.024
2024/01/12 19:20:07,1028.717,32.547,0.024
2024/01/12 19:20:08,1028.483,32.537,0.024
2024/01/12 19:20:09,1028.717,32.530,0.024
2024/01/12 19:20:10,1028.483,32.520,0.024
2024/01/12 19:20:11,1028.542,32.510,0.024
2024/01/12 19:20:12,1028.542,32.483,0.020
2024/01/12 19:20:13,1028.483,32.470,0.024
2024/01/12 19:20:14,1028.542,32.463,0.024
2024/01/12 19:20:15,1028.542,32.450,0.024
2024/01/12 19:20:16,1028.542,32.440,0.024
2024/01/12 19:20:17,1028.542,32.427,0.024
2024/01/12 19:20:18,1028.483,32.420,0.024
2024/01/12 19:20:19,1028.717,32.410,0.024
2024/01/12 19:20:20,1028.483,32.403,0.024
2024/01/12 19:20:21,1028.483,32.397,0.024
2024/01/12 19:20:22,1028.542,32.387,0.024
2024/01/12 19:20:23,1028.600,32.380,0.024
2024/01/12 19:20:24,1028.542,32.370,0.024
2024/01/12 19:20:25,1028.542,32.367,0.024
2024/01/12 19:20:26,1028.542,32.360,0.024
2024/01/12 19:20:27,1028.542,32.353,0.024
2024/01/12 19:20:28,1028.542,32.350,0.024
2024/01/12 19:20:29,1028.542,32.343,0.024
2024/01/12 19:20:30,1028.542,32.337,0.024
2024/01/12 19:20:31,1028.542,32.327,0.020
2024/01/12 19:20:32,1028.483,32.313,0.020
2024/01/12 19:20:33,1028.542,32.283,0.020
2024/01/12 19:20:34,1028.542,32.277,0.020
2024/01/12 19:20:35,1028.717,32.270,0.020
2024/01/12 19:20:36,1028.483,32.273,0.020
2024/01/12 19:20:37,1028.542,32.267,0.020
2024/01/12 19:20:38,1028.483,32.273,0.020
2024/01/12 19:20:39,1028.542,32.287,0.024
2024/01/12 19:20:40,1028.483,32.297,0.024
2024/01/12 19:20:41,1028.600,32.307,0.024
2024/01/12 19:20:42,1028.717,32.310,0.024
2024/01/12 19:20:43,1028.717,32.310,0.024
2024/01/12 19:20:44,1028.600,32.307,0.020
2024/01/12 19:20:45,1028.717,32.293,0.020
2024/01/12 19:20:46,1028.717,32.277,0.020
2024/01/12 19:20:47,1028.717,32.277,0.020
2024/01/12 19:20:48,1028.600,32.273,0.020
2024/01/12 19:20:49,1028.600,32.273,0.020
2024/01/12 19:20:50,1028.542,32.270,0.020
2024/01/12 19:20:51,1028.600,32.273,0.020
2024/01/12 19:20:52,1028.600,32.273,0.020
2024/01/12 19:20:53,1028.717,32.270,0.020
2024/01/12 19:20:54,1028.600,32.273,0.020
2024/01/12 19:20:55,1028.717,32.267,0.024
2024/01/12 19:20:56,1028.717,32.263,0.020
2024/01/12 19:20:57,1028.717,32.263,0.020
2024/01/12 19:20:58,1028.717,32.270,0.020
2024/01/12 19:20:59,1028.717,32.267,0.020
2024/01/12 19:21:00,1028.483,32.280,0.020
2024/01/12 19:21:01,1028.600,32.273,0.024
2024/01/12 19:21:02,1028.542,32.267,0.024
2024/01/12 19:21:03,1028.600,32.183,0.016
2024/01/12 19:21:04,1028.833,32.070,0.016
2024/01/12 19:21:05,1029.650,32.007,1.348
2024/01/12 19:21:06,1039.917,30.917,53.712
2024/01/12 19:21:07,1047.617,29.843,54.876
2024/01/12 19:21:08,1050.533,29.517,55.220
2024/01/12 19:21:09,1050.417,29.393,55.408
2024/01/12 19:21:10,1050.942,29.357,55.436
2024/01/12 19:21:11,1050.650,29.293,55.444
2024/01/12 19:21:12,1049.600,29.250,55.504
2024/01/12 19:21:13,1050.533,29.227,55.564
2024/01/12 19:21:14,1046.917,29.217,55.572
2024/01/12 19:21:15,1049.017,29.190,55.576
2024/01/12 19:21:16,1049.833,29.163,55.624
2024/01/12 19:21:17,1050.417,29.160,55.620
2024/01/12 19:21:18,1049.017,29.137,55.620
2024/01/12 19:21:19,1049.425,29.123,55.676
2024/01/12 19:21:20,1048.317,29.117,55.676
2024/01/12 19:21:21,1049.308,29.117,55.680
2024/01/12 19:21:22,1048.317,29.113,55.680
2024/01/12 19:21:23,1049.017,29.100,55.676
2024/01/12 19:21:24,1049.133,29.093,55.680
2024/01/12 19:21:25,1049.542,29.097,55.688
2024/01/12 19:21:26,1050.125,29.090,55.688
2024/01/12 19:21:27,1047.792,29.083,55.728
