-84.07801	19.296064	326.42355	-4016.0066
-84.07001	19.292645	327.34564	-3937.9126
-84.062004	19.289223	328.26773	-3866.1172
-84.054	19.2858	329.18982	-3794.049
-84.046	19.282377	330.1119	-3720.6577
-84.037994	19.278955	331.034	-3647.073
-84.02999	19.275532	331.9561	-3574.5703
-84.02199	19.272108	332.87817	-3503.0083
-84.01399	19.268686	333.80026	-3429.0095
-84.00599	19.26526	334.72235	-3345.7039
-83.997986	19.261837	335.64444	-3250.069
-83.98999	19.258413	336.56653	-3187.4375
-83.98199	19.254988	337.48862	-3127.8284
-83.97399	19.251562	338.4107	-3070.4595
-83.96599	19.248137	339.3328	-3086.112
-83.95799	19.24471	340.25488	-3108.4617
-83.94999	19.241283	341.17697	-3006.4893
-83.94199	19.237858	342.09906	-2867.393
-83.934	19.23443	343.02115	-2727.223
-83.925995	19.231003	343.94324	-2641.6992
-83.918	19.227575	344.86533	-2607.2476
-83.91	19.224146	345.7874	-2577.8765
-83.90201	19.220718	346.7095	-2568.7788
-83.89401	19.217289	347.6316	-2565.6204
-83.88602	19.21386	348.55368	-2552.8013
-83.87802	19.21043	349.47577	-2536.2202
-83.870026	19.207	350.39786	-2521.7222
-83.86203	19.20357	351.31995	-2505.7092
-83.854034	19.20014	352.24203	-2490.2622
-83.84604	19.196709	353.16412	-2484.896
-83.83804	19.193277	354.0862	-2487.4805
-83.830055	19.189846	355.0083	-2491.2703
-83.82206	19.186413	355.9304	-2495.6384
-83.814064	19.182981	356.85248	-2499.896
-83.806076	19.179548	357.77457	-2500.4578
-83.79808	19.176115	358.69666	-2497.0764
-83.79009	19.172682	359.61874	-2490.2053
-83.7821	19.169249	360.54083	-2491.2708
-83.77411	19.165815	361.46292	-2509.8562
-83.76611	19.16238	362.385	-2538.745
-83.758125	19.158945	363.3071	-2556.3513
-83.75014	19.15551	364.2292	-2587.4968
-83.74214	19.152075	365.15128	-2657.0515
-83.73415	19.14864	366.07336	-2730.646
-83.726166	19.145203	366.99545	-2794.1362
-83.71818	19.141768	367.91754	-2848.7102
-83.71019	19.13833	368.83963	-2900.3916
-83.7022	19.134893	369.76172	-2949.4287
-83.694214	19.131454	370.6838	-2998.296
-83.686226	19.128017	371.6059	-3046.1113
-83.67824	19.124578	372.52798	-3075.4268
-83.67025	19.121141	373.45007	-3066.1182
-83.66226	19.117702	374.37216	-3048.314
-83.65428	19.114262	375.29425	-3037.6973
-83.64629	19.110823	376.21634	-3016.935
-83.638306	19.107384	377.13843	-2980.8162
-83.630325	19.103943	378.06052	-2936.014
-83.62234	19.100502	378.9826	-2892.1
-83.61435	19.097061	379.9047	-2851.114
-83.60637	19.09362	380.82678	-2815.1501
-83.59838	19.090178	381.74887	-2786.642
-83.5904	19.086737	382.67096	-2772.5066
-83.58242	19.083294	383.59305	-2769.0059
-83.57443	19.079851	384.51514	-2768.517
-83.56645	19.076408	385.43723	-2777.5215
-83.55847	19.072966	386.3593	-2793.5498
-83.55048	19.06952	387.2814	-2818.644
-83.5425	19.066076	388.2035	-2845.7478
-83.53452	19.062634	389.12558	-2886.323
-83.52654	19.059189	390.04767	-2895.6172
-83.51856	19.055742	390.96976	-2917.9814
-83.51058	19.052298	391.89185	-2926.7388
-83.5026	19.048851	392.81393	-2967.6824
-83.49462	19.045406	393.73602	-2875.2007
-83.48664	19.04196	394.6581	-2781.3594
-83.47867	19.038513	395.5802	-2860.0251
-83.47069	19.035065	396.5023	-2870.196
-83.46271	19.031618	397.42438	-2860.9155
-83.45473	19.02817	398.34647	-2849.738
-83.446754	19.024721	399.26855	-2797.7253
-83.438774	19.021273	400.19064	-2739.0923
-83.4308	19.017824	401.11273	-2789.67
-83.42282	19.014376	402.03482	-2902.6504
-83.41485	19.010925	402.9569	-2944.8848
-83.40687	19.007477	403.879	-2940.073
-83.398895	19.004026	404.8011	-2729.8274
-83.390915	19.000576	405.72318	-2763.0981
-83.38294	18.997124	406.64526	-2696.7458
-83.37497	18.993673	407.56735	-2616.499
-83.367	18.990221	408.48944	-2530.5757
-83.35902	18.986769	409.41153	-2442.4136
-83.35104	18.983318	410.33362	-2348.743
-83.34307	18.979864	411.2557	-2254.6653
-83.3351	18.976412	412.1778	-2167.2532
-83.327126	18.97296	413.09988	-2081.4758
-83.31915	18.969505	414.02197	-2000.88
-83.31118	18.966051	414.94406	-1931.7394
-83.303215	18.962597	415.86615	-1876.0925
-83.29524	18.959143	416.78824	-1826.7283
-83.28727	18.955687	417.71033	-1783.5911
-83.2793	18.952232	418.63242	-1758.7595
-83.27133	18.948776	419.5545	-1742.89
-83.26336	18.94532	420.4766	-1733.0981
-83.25539	18.941864	421.39868	-1728.1864
-83.24742	18.938408	422.32077	-1723.5953
-83.23945	18.93495	423.24286	-1711.3862
-83.23148	18.931492	424.16495	-1701.394
-83.22351	18.928036	425.08704	-1704.4995
-83.215546	18.924578	426.00912	-1716.9022
-83.20758	18.921118	426.9312	-1751.6967
-83.19961	18.91766	427.8533	-1804.3146
-83.19164	18.9142	428.7754	-1873.318
-83.18368	18.910742	429.69748	-1972.0233
-83.17571	18.907282	430.61957	-2027.5537
-83.16774	18.903822	431.54166	-2095.8186
-83.159775	18.90036	432.46375	-2194.438
-83.15181	18.8969	433.38583	-2304.1301
-83.143845	18.893438	434.30792	-2440.9297
-83.13588	18.889978	435.23	-2563.3142
-83.12792	18.886517	436.1521	-2687.787
-83.11996	18.883055	437.0742	-2702.801
