Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/01/2022
TIME       : 00:22:39
FILENAME   : C:\Users\CEMIE\Downloads\Chelem_practica ENES 20220119\CSV\chelem_practica_220120002238_V6105.CSV
CREATED BY : Diver-Office 10.0.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =chelem_practica
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
  Location                =chelem_practica
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:15 19/01/22
  End date / time         =04:44:19 19/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
2022/01/19 15:35:56,1035.33,25.780,0.000
2022/01/19 15:35:57,1035.33,25.780,0.000
2022/01/19 15:35:58,1034.97,25.783,0.000
2022/01/19 15:35:59,1035.33,25.790,0.000
2022/01/19 15:36:00,1036.04,25.793,0.000
2022/01/19 15:36:01,1034.25,25.797,0.000
2022/01/19 15:36:02,1034.25,25.800,0.000
2022/01/19 15:36:03,1034.25,25.803,0.000
2022/01/19 15:36:04,1034.97,25.810,0.000
2022/01/19 15:36:05,1034.25,25.813,0.000
2022/01/19 15:36:06,1035.33,25.820,0.000
2022/01/19 15:36:07,1034.25,25.823,0.000
2022/01/19 15:36:08,1036.04,25.827,0.000
2022/01/19 15:36:09,1034.25,25.833,0.000
2022/01/19 15:36:10,1034.61,25.837,0.000
2022/01/19 15:36:11,1035.33,25.843,0.000
2022/01/19 15:36:12,1036.04,25.847,0.000
2022/01/19 15:36:13,1036.04,25.850,0.000
2022/01/19 15:36:14,1035.33,25.857,0.000
2022/01/19 15:36:15,1035.33,25.863,0.000
2022/01/19 15:36:16,1036.40,25.863,0.000
2022/01/19 15:36:17,1035.33,25.870,0.000
2022/01/19 15:36:18,1034.25,25.877,0.000
2022/01/19 15:36:19,1036.04,25.883,0.000
2022/01/19 15:36:20,1036.04,25.887,0.000
2022/01/19 15:36:21,1034.61,25.890,0.000
2022/01/19 15:36:22,1035.68,25.893,0.000
2022/01/19 15:36:23,1036.04,25.900,0.000
2022/01/19 15:36:24,1033.89,25.903,0.000
2022/01/19 15:36:25,1033.18,25.910,0.000
2022/01/19 15:36:26,1035.33,25.913,0.000
2022/01/19 15:36:27,1035.33,25.917,0.000
2022/01/19 15:36:28,1035.33,25.923,0.000
2022/01/19 15:36:29,1034.25,25.927,0.000
2022/01/19 15:36:30,1034.97,25.933,0.000
2022/01/19 15:36:31,1035.33,25.940,0.000
2022/01/19 15:36:32,1034.61,25.947,0.000
2022/01/19 15:36:33,1034.25,25.950,0.000
2022/01/19 15:36:34,1033.89,25.957,0.000
2022/01/19 15:36:35,1033.18,25.963,0.000
2022/01/19 15:36:36,1034.25,25.967,0.000
2022/01/19 15:36:37,1035.33,25.977,0.000
2022/01/19 15:36:38,1033.89,25.983,0.000
2022/01/19 15:36:39,1034.25,25.993,0.000
2022/01/19 15:36:40,1034.25,26.003,0.000
2022/01/19 15:36:41,1035.33,26.017,0.000
2022/01/19 15:36:42,1035.33,26.023,0.000
2022/01/19 15:36:43,1035.33,26.033,0.000
2022/01/19 15:36:44,1032.46,26.043,0.000
2022/01/19 15:36:45,1033.18,26.053,0.000
2022/01/19 15:36:46,1032.46,26.063,0.000
2022/01/19 15:36:47,1033.18,26.070,0.000
2022/01/19 15:36:48,1034.97,26.073,0.000
2022/01/19 15:36:49,1035.33,26.077,0.000
2022/01/19 15:36:50,1034.25,26.077,0.000
2022/01/19 15:36:51,1034.25,26.080,0.000
2022/01/19 15:36:52,1035.33,26.077,0.000
2022/01/19 15:36:53,1035.33,26.080,0.000
2022/01/19 15:36:54,1035.33,26.087,0.000
2022/01/19 15:36:55,1035.33,26.087,0.000
2022/01/19 15:36:56,1036.04,26.090,0.000
2022/01/19 15:36:57,1035.33,26.093,0.000
2022/01/19 15:36:58,1034.25,26.093,0.000
2022/01/19 15:36:59,1034.25,26.087,0.000
2022/01/19 15:37:00,1034.25,26.087,0.000
2022/01/19 15:37:01,1035.33,26.093,0.000
2022/01/19 15:37:02,1033.18,26.103,0.000
2022/01/19 15:37:03,1034.25,26.117,0.000
2022/01/19 15:37:04,1034.25,26.127,0.000
2022/01/19 15:37:05,1033.18,26.133,0.000
2022/01/19 15:37:06,1034.25,26.147,0.000
2022/01/19 15:37:07,1033.53,26.153,0.000
2022/01/19 15:37:08,1033.89,26.163,0.000
2022/01/19 15:37:09,1034.25,26.180,0.000
2022/01/19 15:37:10,1033.18,26.190,0.000
2022/01/19 15:37:11,1033.53,26.207,0.000
2022/01/19 15:37:12,1033.89,26.220,0.000
2022/01/19 15:37:13,1034.25,26.230,0.000
2022/01/19 15:37:14,1033.89,26.247,0.000
2022/01/19 15:37:15,1034.25,26.257,0.000
2022/01/19 15:37:16,1034.25,26.270,0.000
2022/01/19 15:37:17,1033.89,26.280,0.000
2022/01/19 15:37:18,1033.18,26.290,0.000
2022/01/19 15:37:19,1034.61,26.300,0.000
2022/01/19 15:37:20,1033.18,26.310,0.000
2022/01/19 15:37:21,1033.89,26.317,0.000
2022/01/19 15:37:22,1034.61,26.327,0.000
2022/01/19 15:37:23,1034.61,26.327,0.000
2022/01/19 15:37:24,1033.89,26.333,0.000
2022/01/19 15:37:25,1034.25,26.343,0.000
2022/01/19 15:37:26,1035.33,26.350,0.000
2022/01/19 15:37:27,1034.61,26.357,0.000
2022/01/19 15:37:28,1035.33,26.350,0.000
2022/01/19 15:37:29,1034.25,26.350,0.000
2022/01/19 15:37:30,1034.61,26.357,0.000
2022/01/19 15:37:31,1034.25,26.360,0.000
2022/01/19 15:37:32,1034.97,26.367,0.000
2022/01/19 15:37:33,1033.89,26.367,0.000
2022/01/19 15:37:34,1033.89,26.373,0.000
2022/01/19 15:37:35,1034.61,26.377,0.000
2022/01/19 15:37:36,1033.53,26.377,0.000
2022/01/19 15:37:37,1033.53,26.380,0.000
2022/01/19 15:37:38,1034.25,26.383,0.000
2022/01/19 15:37:39,1035.33,26.387,0.000
2022/01/19 15:37:40,1034.25,26.397,0.000
2022/01/19 15:37:41,1034.25,26.400,0.000
2022/01/19 15:37:42,1035.33,26.407,0.000
2022/01/19 15:37:43,1035.33,26.403,0.000
2022/01/19 15:37:44,1033.53,26.413,0.000
2022/01/19 15:37:45,1034.97,26.427,0.000
2022/01/19 15:37:46,1034.61,26.430,0.000
2022/01/19 15:37:47,1035.33,26.443,0.000
2022/01/19 15:37:48,1035.33,26.453,0.000
2022/01/19 15:37:49,1035.33,26.453,0.000
2022/01/19 15:37:50,1035.33,26.463,0.000
2022/01/19 15:37:51,1034.25,26.480,0.000
2022/01/19 15:37:52,1034.25,26.497,0.000
2022/01/19 15:37:53,1032.46,26.497,0.000
2022/01/19 15:37:54,1032.46,26.493,0.000
2022/01/19 15:37:55,1033.18,26.507,0.000
2022/01/19 15:37:56,1034.61,26.530,0.000
2022/01/19 15:37:57,1033.18,26.550,0.000
2022/01/19 15:37:58,1034.25,26.570,0.000
2022/01/19 15:37:59,1034.61,26.587,0.000
2022/01/19 15:38:00,1033.89,26.597,0.000
2022/01/19 15:38:01,1034.25,26.607,0.000
2022/01/19 15:38:02,1035.33,26.617,0.000
2022/01/19 15:38:03,1034.97,26.627,0.000
2022/01/19 15:38:04,1034.61,26.637,0.000
2022/01/19 15:38:05,1034.97,26.650,0.000
2022/01/19 15:38:06,1034.25,26.657,0.000
2022/01/19 15:38:07,1035.33,26.670,0.000
2022/01/19 15:38:08,1034.25,26.677,0.000
2022/01/19 15:38:09,1035.33,26.690,0.000
2022/01/19 15:38:10,1034.25,26.700,0.000
2022/01/19 15:38:11,1034.25,26.710,0.000
2022/01/19 15:38:12,1035.33,26.723,0.000
2022/01/19 15:38:13,1034.61,26.730,0.000
2022/01/19 15:38:14,1034.25,26.740,0.000
2022/01/19 15:38:15,1034.25,26.750,0.000
2022/01/19 15:38:16,1034.25,26.760,0.000
2022/01/19 15:38:17,1034.25,26.770,0.000
2022/01/19 15:38:18,1034.97,26.783,0.000
2022/01/19 15:38:19,1034.25,26.793,0.000
2022/01/19 15:38:20,1034.97,26.803,0.000
2022/01/19 15:38:21,1034.61,26.817,0.000
2022/01/19 15:38:22,1034.25,26.827,0.000
2022/01/19 15:38:23,1035.33,26.840,0.000
2022/01/19 15:38:24,1034.61,26.847,0.000
2022/01/19 15:38:25,1034.97,26.857,0.000
2022/01/19 15:38:26,1035.33,26.870,0.000
2022/01/19 15:38:27,1034.25,26.880,0.000
2022/01/19 15:38:28,1035.33,26.893,0.000
2022/01/19 15:38:29,1034.61,26.900,0.000
2022/01/19 15:38:30,1034.61,26.903,0.000
2022/01/19 15:38:31,1034.61,26.917,0.000
2022/01/19 15:38:32,1036.40,26.930,0.000
2022/01/19 15:38:33,1035.33,26.943,0.000
2022/01/19 15:38:34,1034.25,26.957,0.000
2022/01/19 15:38:35,1034.25,26.967,0.000
2022/01/19 15:38:36,1035.33,26.980,0.000
2022/01/19 15:38:37,1035.33,26.990,0.000
2022/01/19 15:38:38,1034.25,27.003,0.000
2022/01/19 15:38:39,1034.25,27.010,0.000
2022/01/19 15:38:40,1034.61,27.020,0.000
2022/01/19 15:38:41,1034.97,27.027,0.000
2022/01/19 15:38:42,1034.25,27.037,0.000
2022/01/19 15:38:43,1035.33,27.047,0.000
2022/01/19 15:38:44,1034.25,27.053,0.000
2022/01/19 15:38:45,1034.25,27.067,0.000
2022/01/19 15:38:46,1034.61,27.077,0.000
2022/01/19 15:38:47,1034.97,27.083,0.000
2022/01/19 15:38:48,1035.33,27.097,0.000
2022/01/19 15:38:49,1034.61,27.103,0.000
2022/01/19 15:38:50,1034.61,27.107,0.000
2022/01/19 15:38:51,1034.25,27.110,0.000
2022/01/19 15:38:52,1034.97,27.117,0.000
2022/01/19 15:38:53,1034.61,27.123,0.000
2022/01/19 15:38:54,1035.33,27.133,0.000
2022/01/19 15:38:55,1034.97,27.140,0.000
2022/01/19 15:38:56,1035.33,27.150,0.000
2022/01/19 15:38:57,1035.33,27.153,0.000
2022/01/19 15:38:58,1035.33,27.167,0.000
2022/01/19 15:38:59,1034.61,27.180,0.000
2022/01/19 15:39:00,1035.33,27.187,0.000
2022/01/19 15:39:01,1035.33,27.193,0.000
2022/01/19 15:39:02,1034.25,27.197,0.000
2022/01/19 15:39:03,1034.61,27.200,0.000
2022/01/19 15:39:04,1034.25,27.207,0.000
2022/01/19 15:39:05,1034.25,27.210,0.000
2022/01/19 15:39:06,1034.25,27.210,0.000
2022/01/19 15:39:07,1034.25,27.210,0.000
2022/01/19 15:39:08,1034.25,27.223,0.000
2022/01/19 15:39:09,1034.25,27.240,0.000
2022/01/19 15:39:10,1034.61,27.253,0.000
2022/01/19 15:39:11,1035.33,27.267,0.000
2022/01/19 15:39:12,1034.61,27.277,0.000
2022/01/19 15:39:13,1034.25,27.287,0.000
2022/01/19 15:39:14,1034.25,27.297,0.000
2022/01/19 15:39:15,1034.61,27.303,0.000
2022/01/19 15:39:16,1035.33,27.307,0.000
2022/01/19 15:39:17,1034.25,27.313,0.000
2022/01/19 15:39:18,1032.46,27.320,0.000
2022/01/19 15:39:19,1033.18,27.320,0.000
2022/01/19 15:39:20,1034.25,27.320,0.000
2022/01/19 15:39:21,1034.25,27.320,0.000
2022/01/19 15:39:22,1034.25,27.317,0.000
2022/01/19 15:39:23,1032.10,27.323,0.000
2022/01/19 15:39:24,1031.74,27.330,0.000
2022/01/19 15:39:25,1032.46,27.340,0.000
2022/01/19 15:39:26,1030.31,27.347,0.000
2022/01/19 15:39:27,1030.67,27.353,0.000
2022/01/19 15:39:28,1031.38,27.363,0.000
2022/01/19 15:39:29,1030.31,27.370,0.000
2022/01/19 15:39:30,1031.03,27.377,0.000
2022/01/19 15:39:31,1030.67,27.383,0.000
2022/01/19 15:39:32,1030.67,27.387,0.000
2022/01/19 15:39:33,1031.38,27.393,0.000
2022/01/19 15:39:34,1031.03,27.400,0.000
2022/01/19 15:39:35,1030.31,27.403,0.000
2022/01/19 15:39:36,1031.38,27.410,0.000
2022/01/19 15:39:37,1031.38,27.417,0.000
2022/01/19 15:39:38,1030.31,27.427,0.000
2022/01/19 15:39:39,1030.31,27.430,0.000
2022/01/19 15:39:40,1029.59,27.440,0.000
2022/01/19 15:39:41,1030.31,27.453,0.000
2022/01/19 15:39:42,1030.31,27.463,0.000
2022/01/19 15:39:43,1030.31,27.470,0.000
2022/01/19 15:39:44,1030.31,27.480,0.000
2022/01/19 15:39:45,1030.31,27.490,0.000
2022/01/19 15:39:46,1030.31,27.493,0.000
2022/01/19 15:39:47,1030.31,27.497,0.000
2022/01/19 15:39:48,1030.31,27.500,0.000
2022/01/19 15:39:49,1030.31,27.503,0.000
2022/01/19 15:39:50,1031.38,27.513,0.000
2022/01/19 15:39:51,1032.46,27.517,0.000
2022/01/19 15:39:52,1033.18,27.520,0.000
2022/01/19 15:39:53,1033.18,27.527,0.000
2022/01/19 15:39:54,1034.61,27.533,0.000
2022/01/19 15:39:55,1033.53,27.540,0.000
2022/01/19 15:39:56,1033.18,27.547,0.000
2022/01/19 15:39:57,1033.18,27.553,0.000
2022/01/19 15:39:58,1034.25,27.553,0.000
2022/01/19 15:39:59,1033.18,27.557,0.000
2022/01/19 15:40:00,1031.74,27.563,0.000
2022/01/19 15:40:01,1030.31,27.573,0.000
2022/01/19 15:40:02,1032.10,27.583,0.000
2022/01/19 15:40:03,1031.38,27.587,0.000
2022/01/19 15:40:04,1030.67,27.597,0.000
2022/01/19 15:40:05,1031.03,27.607,0.000
2022/01/19 15:40:06,1030.67,27.617,0.000
2022/01/19 15:40:07,1030.67,27.630,0.000
2022/01/19 15:40:08,1031.38,27.637,0.000
2022/01/19 15:40:09,1030.67,27.650,0.000
2022/01/19 15:40:10,1031.03,27.660,0.000
2022/01/19 15:40:11,1031.38,27.670,0.000
2022/01/19 15:40:12,1031.38,27.680,0.000
2022/01/19 15:40:13,1030.67,27.687,0.000
2022/01/19 15:40:14,1031.38,27.680,0.000
2022/01/19 15:40:15,1031.38,27.677,0.000
2022/01/19 15:40:16,1031.38,27.663,0.000
2022/01/19 15:40:17,1031.38,27.653,0.000
2022/01/19 15:40:18,1031.38,27.657,0.000
2022/01/19 15:40:19,1031.38,27.657,0.000
2022/01/19 15:40:20,1030.67,27.647,0.000
2022/01/19 15:40:21,1031.74,27.647,0.000
2022/01/19 15:40:22,1031.74,27.650,0.000
2022/01/19 15:40:23,1031.38,27.643,0.000
2022/01/19 15:40:24,1031.38,27.637,0.000
2022/01/19 15:40:25,1033.18,27.640,0.000
2022/01/19 15:40:26,1033.18,27.643,0.000
2022/01/19 15:40:27,1032.46,27.647,0.000
2022/01/19 15:40:28,1033.18,27.643,0.000
2022/01/19 15:40:29,1033.18,27.653,0.000
2022/01/19 15:40:30,1031.74,27.667,0.000
2022/01/19 15:40:31,1032.46,27.673,0.000
2022/01/19 15:40:32,1031.74,27.687,0.000
2022/01/19 15:40:33,1032.82,27.687,0.000
2022/01/19 15:40:34,1033.18,27.697,0.000
2022/01/19 15:40:35,1033.18,27.707,0.000
2022/01/19 15:40:36,1032.46,27.703,0.000
2022/01/19 15:40:37,1033.53,27.713,0.000
2022/01/19 15:40:38,1032.46,27.720,0.000
2022/01/19 15:40:39,1033.18,27.723,0.000
2022/01/19 15:40:40,1033.18,27.730,0.000
2022/01/19 15:40:41,1033.18,27.737,0.000
2022/01/19 15:40:42,1033.53,27.743,0.000
2022/01/19 15:40:43,1033.18,27.750,0.000
2022/01/19 15:40:44,1033.89,27.757,0.000
2022/01/19 15:40:45,1033.18,27.760,0.000
2022/01/19 15:40:46,1033.53,27.767,0.000
2022/01/19 15:40:47,1033.53,27.767,0.000
2022/01/19 15:40:48,1033.53,27.770,0.000
2022/01/19 15:40:49,1033.18,27.777,0.000
2022/01/19 15:40:50,1033.18,27.780,0.000
2022/01/19 15:40:51,1033.18,27.783,0.000
2022/01/19 15:40:52,1033.53,27.790,0.000
2022/01/19 15:40:53,1033.53,27.797,0.000
2022/01/19 15:40:54,1033.53,27.800,0.000
2022/01/19 15:40:55,1033.18,27.807,0.000
2022/01/19 15:40:56,1033.53,27.817,0.000
2022/01/19 15:40:57,1033.53,27.820,0.000
2022/01/19 15:40:58,1034.25,27.827,0.000
2022/01/19 15:40:59,1034.25,27.830,0.000
2022/01/19 15:41:00,1035.33,27.830,0.000
2022/01/19 15:41:01,1034.25,27.830,0.000
2022/01/19 15:41:02,1034.25,27.830,0.000
2022/01/19 15:41:03,1034.25,27.830,0.000
2022/01/19 15:41:04,1033.53,27.823,0.000
2022/01/19 15:41:05,1033.53,27.800,0.000
2022/01/19 15:41:06,1033.18,27.777,0.000
2022/01/19 15:41:07,1033.18,27.763,0.000
2022/01/19 15:41:08,1034.25,27.747,0.000
2022/01/19 15:41:09,1033.18,27.737,0.000
2022/01/19 15:41:10,1034.25,27.737,0.000
2022/01/19 15:41:11,1034.61,27.740,0.000
2022/01/19 15:41:12,1034.61,27.740,0.000
2022/01/19 15:41:13,1034.25,27.737,0.000
2022/01/19 15:41:14,1033.53,27.743,0.000
2022/01/19 15:41:15,1033.18,27.747,0.000
2022/01/19 15:41:16,1034.25,27.747,0.000
2022/01/19 15:41:17,1033.18,27.747,0.000
2022/01/19 15:41:18,1033.89,27.757,0.000
2022/01/19 15:41:19,1034.25,27.763,0.000
2022/01/19 15:41:20,1033.53,27.770,0.000
2022/01/19 15:41:21,1033.18,27.777,0.000
2022/01/19 15:41:22,1033.18,27.787,0.000
2022/01/19 15:41:23,1034.61,27.797,0.000
2022/01/19 15:41:24,1033.53,27.803,0.000
2022/01/19 15:41:25,1033.53,27.800,0.000
2022/01/19 15:41:26,1033.53,27.797,0.000
2022/01/19 15:41:27,1035.33,27.793,0.000
2022/01/19 15:41:28,1034.25,27.793,0.000
2022/01/19 15:41:29,1033.53,27.790,0.000
2022/01/19 15:41:30,1033.53,27.797,0.000
2022/01/19 15:41:31,1033.53,27.800,0.000
2022/01/19 15:41:32,1033.18,27.807,0.000
2022/01/19 15:41:33,1033.18,27.813,0.000
2022/01/19 15:41:34,1033.53,27.823,0.000
2022/01/19 15:41:35,1033.18,27.833,0.000
2022/01/19 15:41:36,1034.25,27.847,0.000
2022/01/19 15:41:37,1032.46,27.853,0.000
2022/01/19 15:41:38,1033.89,27.863,0.000
2022/01/19 15:41:39,1034.25,27.883,0.000
2022/01/19 15:41:40,1034.25,27.900,0.000
2022/01/19 15:41:41,1034.25,27.913,0.000
2022/01/19 15:41:42,1033.18,27.933,0.000
2022/01/19 15:41:43,1034.25,27.950,0.000
2022/01/19 15:41:44,1033.53,27.963,0.000
2022/01/19 15:41:45,1034.61,27.973,0.000
2022/01/19 15:41:46,1034.25,27.980,0.000
2022/01/19 15:41:47,1034.61,27.970,0.000
2022/01/19 15:41:48,1032.46,27.963,0.000
2022/01/19 15:41:49,1034.61,27.963,0.000
2022/01/19 15:41:50,1034.25,27.967,0.000
2022/01/19 15:41:51,1034.61,27.973,0.000
2022/01/19 15:41:52,1034.61,27.977,0.000
2022/01/19 15:41:53,1034.25,27.987,0.000
2022/01/19 15:41:54,1034.61,27.997,0.000
2022/01/19 15:41:55,1034.25,28.007,0.000
2022/01/19 15:41:56,1034.25,28.013,0.000
2022/01/19 15:41:57,1034.25,28.020,0.000
2022/01/19 15:41:58,1034.61,28.023,0.000
2022/01/19 15:41:59,1034.61,28.030,0.000
2022/01/19 15:42:00,1034.61,28.050,0.000
2022/01/19 15:42:01,1035.33,28.073,0.000
2022/01/19 15:42:02,1034.25,28.097,0.000
2022/01/19 15:42:03,1035.33,28.107,0.000
2022/01/19 15:42:04,1034.61,28.113,0.000
2022/01/19 15:42:05,1034.61,28.117,0.000
2022/01/19 15:42:06,1035.33,28.110,0.000
2022/01/19 15:42:07,1035.33,28.107,0.000
2022/01/19 15:42:08,1034.61,28.103,0.000
2022/01/19 15:42:09,1034.61,28.100,0.000
2022/01/19 15:42:10,1034.97,28.093,0.000
2022/01/19 15:42:11,1034.61,28.103,0.000
2022/01/19 15:42:12,1034.25,28.130,0.000
2022/01/19 15:42:13,1033.53,28.153,0.000
2022/01/19 15:42:14,1033.53,28.170,0.000
2022/01/19 15:42:15,1034.25,28.187,0.000
2022/01/19 15:42:16,1033.89,28.207,0.000
2022/01/19 15:42:17,1034.25,28.220,0.000
2022/01/19 15:42:18,1035.68,28.237,0.000
2022/01/19 15:42:19,1034.61,28.257,0.000
2022/01/19 15:42:20,1034.25,28.277,0.000
2022/01/19 15:42:21,1034.25,28.300,0.000
2022/01/19 15:42:22,1034.61,28.310,0.000
2022/01/19 15:42:23,1033.53,28.310,0.000
2022/01/19 15:42:24,1035.33,28.333,0.000
2022/01/19 15:42:25,1034.61,28.357,0.000
2022/01/19 15:42:26,1035.33,28.373,0.000
2022/01/19 15:42:27,1036.40,28.390,0.000
2022/01/19 15:42:28,1035.68,28.410,0.000
2022/01/19 15:42:29,1034.61,28.430,0.000
2022/01/19 15:42:30,1034.61,28.450,0.000
2022/01/19 15:42:31,1035.33,28.477,0.000
2022/01/19 15:42:32,1035.68,28.493,0.000
2022/01/19 15:42:33,1035.33,28.500,0.000
2022/01/19 15:42:34,1035.68,28.510,0.000
2022/01/19 15:42:35,1034.61,28.513,0.000
2022/01/19 15:42:36,1035.68,28.517,0.000
2022/01/19 15:42:37,1035.68,28.513,0.000
2022/01/19 15:42:38,1035.68,28.513,0.000
2022/01/19 15:42:39,1034.61,28.510,0.000
2022/01/19 15:42:40,1034.25,28.503,0.000
2022/01/19 15:42:41,1034.25,28.507,0.000
2022/01/19 15:42:42,1034.25,28.507,0.000
2022/01/19 15:42:43,1035.68,28.517,0.000
2022/01/19 15:42:44,1034.61,28.547,0.000
2022/01/19 15:42:45,1035.68,28.537,0.000
2022/01/19 15:42:46,1035.68,28.537,0.000
2022/01/19 15:42:47,1035.68,28.537,0.000
2022/01/19 15:42:48,1034.61,28.543,0.000
2022/01/19 15:42:49,1034.61,28.543,0.000
2022/01/19 15:42:50,1035.68,28.547,0.000
2022/01/19 15:42:51,1034.61,28.567,0.000
2022/01/19 15:42:52,1034.61,28.563,0.000
2022/01/19 15:42:53,1036.04,28.560,0.000
2022/01/19 15:42:54,1034.61,28.563,0.000
2022/01/19 15:42:55,1034.61,28.563,0.000
2022/01/19 15:42:56,1034.61,28.563,0.000
2022/01/19 15:42:57,1034.61,28.563,0.000
2022/01/19 15:42:58,1034.61,28.567,0.000
2022/01/19 15:42:59,1035.68,28.570,0.000
2022/01/19 15:43:00,1035.33,28.593,0.000
2022/01/19 15:43:01,1035.68,28.603,0.000
2022/01/19 15:43:02,1034.61,28.607,0.000
2022/01/19 15:43:03,1035.68,28.620,0.000
2022/01/19 15:43:04,1035.68,28.623,0.000
2022/01/19 15:43:05,1036.40,28.617,0.000
2022/01/19 15:43:06,1035.68,28.590,0.000
2022/01/19 15:43:07,1035.68,28.553,0.000
2022/01/19 15:43:08,1034.61,28.547,0.000
2022/01/19 15:43:09,1034.61,28.547,0.000
2022/01/19 15:43:10,1034.61,28.543,0.000
2022/01/19 15:43:11,1035.33,28.540,0.000
2022/01/19 15:43:12,1034.25,28.530,0.000
2022/01/19 15:43:13,1035.68,28.520,0.000
2022/01/19 15:43:14,1034.25,28.507,0.000
2022/01/19 15:43:15,1034.25,28.503,0.000
2022/01/19 15:43:16,1034.61,28.520,0.000
2022/01/19 15:43:17,1034.25,28.500,0.000
2022/01/19 15:43:18,1034.25,28.507,0.000
2022/01/19 15:43:19,1035.33,28.523,0.000
2022/01/19 15:43:20,1034.61,28.543,0.000
2022/01/19 15:43:21,1034.61,28.550,0.000
2022/01/19 15:43:22,1034.61,28.567,0.000
2022/01/19 15:43:23,1035.33,28.577,0.000
2022/01/19 15:43:24,1034.61,28.587,0.000
2022/01/19 15:43:25,1034.61,28.600,0.000
2022/01/19 15:43:26,1035.33,28.633,0.000
2022/01/19 15:43:27,1036.40,28.650,0.000
2022/01/19 15:43:28,1034.61,28.657,0.000
2022/01/19 15:43:29,1036.76,28.670,0.000
2022/01/19 15:43:30,1035.33,28.687,0.000
2022/01/19 15:43:31,1035.68,28.697,0.000
2022/01/19 15:43:32,1035.68,28.697,0.000
2022/01/19 15:43:33,1035.68,28.690,0.000
2022/01/19 15:43:34,1035.68,28.670,0.000
2022/01/19 15:43:35,1035.68,28.663,0.000
2022/01/19 15:43:36,1035.68,28.657,0.000
2022/01/19 15:43:37,1034.61,28.657,0.000
2022/01/19 15:43:38,1035.33,28.653,0.000
2022/01/19 15:43:39,1036.40,28.627,0.000
2022/01/19 15:43:40,1034.61,28.620,0.000
2022/01/19 15:43:41,1034.61,28.620,0.000
2022/01/19 15:43:42,1035.33,28.610,0.000
2022/01/19 15:43:43,1034.61,28.603,0.000
2022/01/19 15:43:44,1034.61,28.600,0.000
2022/01/19 15:43:45,1034.61,28.583,0.000
2022/01/19 15:43:46,1034.61,28.583,0.000
2022/01/19 15:43:47,1034.61,28.567,0.000
2022/01/19 15:43:48,1034.97,28.560,0.000
2022/01/19 15:43:49,1034.61,28.550,0.000
2022/01/19 15:43:50,1034.61,28.547,0.000
2022/01/19 15:43:51,1034.61,28.550,0.000
2022/01/19 15:43:52,1034.61,28.553,0.000
2022/01/19 15:43:53,1034.97,28.557,0.000
2022/01/19 15:43:54,1034.61,28.553,0.000
2022/01/19 15:43:55,1034.61,28.553,0.000
2022/01/19 15:43:56,1033.53,28.563,0.000
2022/01/19 15:43:57,1033.53,28.567,0.000
2022/01/19 15:43:58,1034.61,28.573,0.000
2022/01/19 15:43:59,1034.61,28.570,0.000
2022/01/19 15:44:00,1035.33,28.577,0.000
2022/01/19 15:44:01,1034.61,28.580,0.000
2022/01/19 15:44:02,1034.61,28.583,0.000
2022/01/19 15:44:03,1034.61,28.580,0.000
2022/01/19 15:44:04,1033.53,28.573,0.000
2022/01/19 15:44:05,1034.61,28.573,0.000
2022/01/19 15:44:06,1034.61,28.573,0.000
2022/01/19 15:44:07,1034.61,28.570,0.000
2022/01/19 15:44:08,1034.61,28.570,0.000
2022/01/19 15:44:09,1034.61,28.567,0.000
2022/01/19 15:44:10,1034.97,28.560,0.000
2022/01/19 15:44:11,1035.68,28.553,0.000
2022/01/19 15:44:12,1034.61,28.550,0.000
2022/01/19 15:44:13,1035.33,28.540,0.000
2022/01/19 15:44:14,1035.33,28.540,0.000
2022/01/19 15:44:15,1035.33,28.540,0.000
2022/01/19 15:44:16,1035.33,28.540,0.000
2022/01/19 15:44:17,1035.33,28.540,0.000
2022/01/19 15:44:18,1035.33,28.540,0.000
2022/01/19 15:44:19,1035.33,28.540,0.000
2022/01/19 15:44:20,1034.25,28.533,0.000
2022/01/19 15:44:21,1034.25,28.533,0.000
